annual_mileage,vehicle_age_years,repair_estimate,telematics_score,parts_delay_days,prior_major_repairs,policy_type,adjuster_experience_years,major_repair
41474.300494656956,6,2001.8320189226224,59.54547852728961,4.298658507012852,0,Personal Auto,13,1
45417.664680956725,0,3877.962179825954,85.59341293869906,6.686496939478734,0,Commercial Auto,13,1
37281.21162708214,1,2517.751825070117,72.35014869572971,10.351206994305302,0,Personal Auto,22,1
53897.16358238805,13,4023.6885960046907,54.97743538170925,5.058633523722954,0,Personal Auto,6,1
42840.34617309682,10,3630.2414642499325,79.69084331305004,6.508209965428341,0,Personal Auto,3,1
83609.92833646057,12,1080.4286632197727,64.062546727574,7.06623393381323,0,Commercial Auto,24,1
47491.46104251349,6,2091.061386220044,76.6645417904918,0.0,1,Personal Auto,7,1
41330.718135897856,14,538.2613510449057,58.975651881986416,7.255597682632146,0,Personal Auto,11,1
30757.074084061667,9,4012.2104648314275,97.64738528653974,8.50410880270639,0,Commercial Auto,22,1
43300.7867565425,6,3162.133364971911,31.799858320329516,8.471482944899433,0,Personal Auto,11,1
43892.3063001189,3,913.1632006184358,57.347122812882766,4.678359116738369,0,Personal Auto,2,1
67396.05276890032,12,2821.6466300139004,82.97669838343008,5.1658485784359325,1,Personal Auto,19,1
58540.71744084089,7,2606.280880458679,83.59374857974349,8.962944550778266,0,Personal Auto,15,1
36763.666441698384,11,3889.863596645996,83.07711830641051,7.413089467069246,0,Commercial Auto,5,1
16829.199221718914,6,2413.337361817463,81.25109285025567,6.702585062734506,0,Commercial Auto,14,1
51080.71881276082,13,4449.361940987254,55.73368716774324,6.499635879297781,1,Commercial Auto,22,1
58916.26175068481,2,3297.6596785076517,94.18925862531385,4.902492695713387,0,Personal Auto,6,1
74543.89063666409,7,2700.6812173497074,52.35558136196127,6.551939835415459,0,Commercial Auto,12,1
42413.823580703225,7,6015.14494219376,77.94290724604659,2.0481677471257904,0,Personal Auto,13,1
30609.090280235712,9,873.6919711387849,78.01277505142427,11.95026026326645,1,Personal Auto,22,1
47440.468654777025,6,2722.3320788795045,36.20644739222539,5.060814311136129,1,Personal Auto,3,1
73162.5856249488,4,2880.873763911859,62.62075417025946,2.953550244888996,1,Personal Auto,5,1
39356.7494899804,0,2973.382705501343,57.612276766727646,7.415727086296959,1,Personal Auto,8,1
51435.41627692042,2,1109.349440550557,80.70952684111361,5.734732865468142,1,Commercial Auto,24,1
52742.100397232876,6,4441.641557059579,87.40271036330857,4.761037322848066,0,Personal Auto,18,1
37276.34842669091,13,4606.667144418432,67.39455582031954,7.53575625014185,1,Personal Auto,11,1
55226.63236913778,9,3463.2788637542917,56.46138163095819,8.806933342776388,0,Commercial Auto,3,1
61483.39061507728,11,1199.7302104509513,92.80392503235612,8.446573015278677,1,Personal Auto,8,1
61782.86737192165,9,1938.7175869339958,67.99211160668541,4.51502477731351,0,Commercial Auto,9,1
51304.552106802636,14,2925.3942520858636,95.7712263715262,10.063472324505684,0,Personal Auto,18,1
47084.25491780162,2,2834.0021332977444,54.882042450570125,9.923738447439053,0,Personal Auto,14,1
49733.04158164725,8,2518.799238442703,76.99232027103915,8.402872776169392,0,Personal Auto,6,1
46272.688819894734,14,1479.8002955751567,87.09282659969098,0.0,0,Commercial Auto,12,1
86004.16112718947,5,1622.814190533406,76.54227695422354,3.1352663287391884,0,Personal Auto,8,1
78496.25384263725,1,3627.0968403143293,67.67522274663426,0.6625836328714727,1,Personal Auto,24,1
59241.45451523569,8,2716.22886368767,88.84441423682404,5.184141951630751,0,Personal Auto,20,1
16969.54937330169,10,5792.479393768344,78.7732481243313,6.631059481574845,0,Commercial Auto,20,1
23983.284453764525,8,979.3949453349686,88.5644368166442,7.611403276648261,0,Personal Auto,11,1
29317.598245717425,12,3037.160954443882,85.60632614358968,6.521529592460489,1,Personal Auto,11,1
47203.34882341468,9,3695.294828620872,75.63201376158844,5.595042552177682,0,Personal Auto,11,1
3649.201343483739,13,3152.6274646358293,88.62054309207137,5.565391679886109,0,Commercial Auto,24,0
43552.10655890459,9,1594.4681423792902,61.22139295321492,5.806067818851044,0,Personal Auto,17,1
84179.99062133768,12,803.7195693549199,63.677756911010185,2.4935724941495114,0,Commercial Auto,17,1
59250.753990724304,9,2343.824548182266,94.7886019179287,5.3072953800170115,0,Personal Auto,1,1
65014.42982127374,11,6280.794815216899,80.80164046513349,5.720035229374243,0,Personal Auto,21,1
37801.0543535219,7,5604.4113886760715,77.40596038251282,9.251690381108304,0,Personal Auto,6,1
57306.358563328235,4,3258.2661784070283,58.56028287749465,7.841120961742144,0,Personal Auto,6,1
53593.01441981665,8,4829.028330086169,86.88346412557873,11.187440967000231,1,Personal Auto,22,1
33226.50037004336,8,2482.6051534863677,92.01582251340817,7.720641684687126,0,Commercial Auto,2,1
40152.41065167908,11,3248.8014834947107,80.15186851822942,5.98834588948773,0,Commercial Auto,18,1
14859.408118853322,2,3462.018381697818,67.16640328706616,2.318050233480986,0,Personal Auto,1,1
75868.31960032486,0,5771.485194674884,64.63044678595881,10.38985286129647,1,Personal Auto,21,1
59941.216691917376,3,2812.6902333383846,65.40913740425816,3.830297454992694,1,Personal Auto,22,1
32407.239589425277,8,4765.450174857471,76.6653963839155,6.448882158958999,0,Personal Auto,11,1
38868.65965032683,3,4759.215295965796,69.28017665777068,7.693476644767183,0,Commercial Auto,10,1
37722.0048247076,5,5694.232619418337,25.43635335802574,8.503675602159364,0,Personal Auto,9,1
18225.64519186272,4,514.965802082688,74.86515433754441,5.633261929333074,0,Personal Auto,19,0
55988.827604350416,3,4871.405619264689,89.78425545274987,7.643622995108582,0,Commercial Auto,18,1
42564.35835938038,7,1621.7882482367247,86.83969601545728,5.08724056270196,1,Commercial Auto,14,1
28855.983252094382,3,4089.641831260046,69.99736021758699,8.26339340352792,1,Personal Auto,13,1
21669.041486825598,10,3076.545149219792,84.1050658451102,6.653358371530156,1,Commercial Auto,17,1
53614.605325662145,1,3854.234618760637,64.2837506405192,7.451805266821256,0,Commercial Auto,20,1
48971.44093965591,5,3492.4395917421125,91.1051561700512,12.177603095250742,0,Personal Auto,12,1
57785.317481945924,0,4157.0517408583555,94.82467001595313,7.732971251587176,0,Personal Auto,17,1
48015.12154842387,13,4160.459469591363,63.48312659219623,3.8154033161627448,1,Commercial Auto,22,1
67512.00810347483,12,5560.725609803163,73.79931831046488,5.043339224765117,1,Commercial Auto,17,1
33018.37029157208,5,3350.276937512969,79.73720327565121,7.544351568853695,0,Personal Auto,14,1
55943.186871657876,14,3878.8703402181145,62.306435463373,5.162186038467411,0,Personal Auto,10,1
32541.851091983026,9,5956.973976232637,85.36883107512524,6.554158250478953,0,Personal Auto,2,1
22976.651074497895,8,4666.170377680023,57.098464180694165,5.434900478063554,0,Personal Auto,12,1
41641.1491440733,3,3390.8050834794,70.7576266270768,7.517401511297049,0,Personal Auto,24,1
31509.049037617122,3,343.7639575251518,76.73280390041089,3.6345621458354778,0,Commercial Auto,24,1
26464.605506357024,10,5304.535956121476,83.70002211316687,13.25383203931852,0,Personal Auto,18,1
3917.2660482456668,11,6527.102277263522,79.09747477860424,4.496643616208926,0,Personal Auto,24,0
50712.04149301063,1,1818.7421175300594,85.05990817454447,7.53778755662285,1,Personal Auto,5,1
40662.27364911207,1,3506.427288736942,87.84478654599205,6.08822254899134,0,Personal Auto,6,1
19603.443874289827,10,4211.748836730326,40.91076495344971,9.748974766773397,0,Personal Auto,3,1
25270.487620413052,0,2446.6538418162313,79.04230877754344,9.615391412739102,0,Personal Auto,5,0
57859.733924751796,13,1107.6162859068127,56.733801476732594,0.27696970263523335,1,Personal Auto,2,1
59165.04301062941,9,3119.456989437915,95.97368294814295,12.229582749239228,0,Personal Auto,5,1
71884.25507583763,8,2685.576301219896,70.57610027692624,8.378311222496931,0,Personal Auto,22,1
46512.20138284156,7,3787.095835865566,97.76304553756265,6.684985104476142,0,Personal Auto,4,1
47666.243697145626,8,817.6233550275915,85.51950168934745,9.464995506955303,0,Personal Auto,4,1
22070.48833106159,12,4840.117766883948,55.63559497256756,4.716574704326546,0,Personal Auto,13,1
33237.599782940124,5,5393.908930988002,91.04297907146004,10.30223154339894,0,Personal Auto,22,1
33203.968375868266,13,1407.4912793547387,84.12219521049424,8.559287961840733,0,Personal Auto,23,1
76171.28506738349,8,5066.748242051194,76.4595426169696,8.459493561185418,0,Personal Auto,19,1
51457.182518623085,2,2286.3009885493857,64.39968074607117,1.1755164473139894,1,Commercial Auto,13,1
56458.07018722269,11,4454.770325843775,23.99900697682513,3.291624666252847,0,Personal Auto,22,1
8154.727000890963,6,5465.396336639856,93.2229616297177,10.937505424083678,0,Commercial Auto,15,0
43027.59064712652,1,3345.599169285195,71.53252678732268,8.203931640246275,0,Commercial Auto,8,1
28338.79966410319,1,844.3167389078102,77.07970971414954,10.209064739055545,0,Commercial Auto,16,1
84498.70337506359,4,200.0,44.117607100093124,5.550407425686333,0,Commercial Auto,7,1
6592.876971793915,12,2198.6759772613295,87.42305464285639,8.403742273532801,0,Personal Auto,5,0
20290.690323265444,2,3253.262547189771,83.87035844474273,5.799449528251428,1,Personal Auto,9,1
48543.68514766838,2,3119.559359416787,48.897655645112295,0.0,1,Commercial Auto,2,1
64152.029908224424,0,4611.524962420067,61.25103597882225,7.348014240959673,0,Personal Auto,16,1
39312.649040266726,2,4311.26626928567,60.08946294918624,8.151061747845048,0,Personal Auto,16,1
59863.216781158335,2,4206.872551154284,94.94144211946913,4.852067745732616,0,Personal Auto,20,1
22744.12679165827,1,274.28579845261874,88.14472032185114,10.839470848026783,0,Personal Auto,16,1
69981.79166428048,1,2908.2148442697494,76.02219497454891,5.573232758742077,0,Personal Auto,23,1
44485.02695723331,10,3318.4486682582474,96.8903064702915,9.776199259740993,0,Personal Auto,23,1
46269.88194054053,10,2888.7578179814163,52.73321932449573,5.036825907232332,0,Commercial Auto,18,1
36247.0513401987,1,256.5527523551372,77.65996879864579,5.942809904831564,0,Personal Auto,7,1
61972.14907832431,2,5658.951919393045,69.3022375749335,7.061211606334087,0,Personal Auto,15,1
47008.17954418541,14,1644.0160391113388,82.06788361310016,5.752034954474448,0,Personal Auto,12,1
63930.26099897542,2,3990.556673568556,57.92663704021406,5.660761523409081,1,Commercial Auto,19,1
67492.71004113446,3,1326.034198426788,60.27286471685285,8.819665986146942,0,Personal Auto,4,1
55514.305137978015,13,1818.8883816264374,91.75189838230301,11.953468802038069,0,Commercial Auto,15,1
37527.78811338998,10,5610.33071019933,79.18180526386055,8.990610046189936,0,Personal Auto,5,1
41010.30539058732,0,1107.8603785042956,73.69792261713508,6.335674275752273,0,Personal Auto,15,1
10449.886619932115,8,1448.1799395909597,63.17294926071104,8.079397009375715,0,Personal Auto,18,1
39017.6207475127,4,2752.3338106860224,79.77396461042841,6.8549693933354945,0,Commercial Auto,7,1
44378.23512618327,2,3733.490241285202,87.36461160552028,6.02274524674201,0,Commercial Auto,8,1
73706.13017897408,11,2739.7870306158266,91.38787920130031,5.96751833652872,0,Personal Auto,3,1
33923.039867775835,13,3001.623218560139,80.15259789941588,4.349170915217206,0,Commercial Auto,24,1
60054.25678750627,12,3340.822852540769,85.73428836482482,0.2485105923042199,0,Personal Auto,9,1
62133.88175236472,13,2963.4047989891833,60.6033960749089,9.520520661337672,1,Personal Auto,15,1
44130.05239038734,2,5280.838972562152,83.26468199649626,8.020177294394587,0,Commercial Auto,8,1
41825.41042190729,11,2335.831762773666,35.11097437511568,6.453996071208203,0,Personal Auto,22,1
45111.34722076635,8,3220.706616253534,96.07951093143737,10.273688620276875,0,Personal Auto,17,1
39899.41365745967,14,5818.482222361494,86.71608630443552,4.381971689819953,0,Personal Auto,9,1
44497.21666986125,1,3623.4621747253395,89.20134883998527,3.7962766083148716,0,Personal Auto,22,1
23169.131380171522,13,200.0,92.15513234457131,11.482593232930508,0,Personal Auto,13,0
50977.62320024954,12,2713.182368596054,59.156851391139654,1.3145162843252423,1,Personal Auto,12,1
37601.42902333097,3,1652.981998061498,61.178428726563816,2.677068901744268,0,Personal Auto,12,1
57799.794795815236,0,1914.0104074345277,98.80289497241864,4.08075406930838,0,Personal Auto,18,1
77915.25260250388,11,3690.2144980881767,88.40157828356631,1.356976177707568,0,Commercial Auto,11,1
52613.03017960969,3,4796.60665062599,52.75459855665869,2.745845637876019,0,Commercial Auto,23,1
53959.59003628976,12,2584.534851302412,84.60684008329072,12.513196749302324,0,Personal Auto,14,1
54614.212463362266,5,2772.5982016961198,63.411452579652796,6.525778095093412,0,Personal Auto,24,1
50869.76687583868,12,2437.179497614247,70.0514900082089,6.5514184146526055,0,Commercial Auto,3,1
64845.35571020528,4,5703.068062001497,87.1009131655113,0.263702201300986,1,Personal Auto,10,1
26782.298576587444,8,4256.102387601358,34.731505093300754,11.397043071641932,1,Commercial Auto,17,1
13873.489733107837,4,4998.154792289803,84.608226372192,7.450317845693536,0,Personal Auto,9,1
8618.036306020764,2,3773.3449567566545,79.8699099313173,4.16690518708101,0,Personal Auto,22,1
60665.27530917517,0,1776.6115426036438,93.00609987208469,5.9536614853560526,0,Commercial Auto,7,1
48782.272700243724,10,4425.514695928782,77.75270512601816,6.8112845052084126,0,Personal Auto,14,1
70741.29719410789,3,1516.562266468106,59.967279406681584,6.213570333641801,0,Personal Auto,3,1
56322.01977551594,13,2569.941844224172,76.52463292362775,8.516344310583104,0,Commercial Auto,1,1
37073.0221922851,9,3586.2637533124494,55.64087253517946,5.222615035087568,0,Personal Auto,3,1
37428.246861823565,14,2151.4608152662995,42.091938609477324,7.337264256217304,0,Personal Auto,7,1
25561.863565204294,6,3619.5777310853614,44.12796476732632,8.80384631004166,0,Commercial Auto,4,1
46208.72786822843,8,3473.559802478097,54.94661834523791,9.712308664793774,0,Personal Auto,19,1
59360.15609768084,14,4667.235525995305,80.81037463743004,7.658185218662014,0,Commercial Auto,17,1
63257.57954614056,10,2415.4931754393624,64.71135492165942,6.315630211301805,0,Personal Auto,21,1
60221.397917098,9,3585.1682975731587,70.48413073099806,0.0,0,Commercial Auto,4,1
49700.46704348852,10,3125.6936351401855,85.58724799713721,5.083507510926086,0,Personal Auto,4,1
0.0,9,3190.394971364644,61.72321060087174,2.738533879396324,0,Personal Auto,14,0
56098.83479079378,1,3997.632492614327,57.472142982617726,5.949630612535074,0,Personal Auto,20,1
3313.423585058288,7,2999.3908255788415,83.14773525912301,7.24153785409846,0,Personal Auto,5,0
63210.89491005228,12,2052.660935935195,69.54350090295198,9.575696488465615,1,Personal Auto,5,1
55871.67809891214,2,4724.183288713639,66.45913155628273,5.858354542787653,0,Personal Auto,1,1
30589.321687944714,14,1864.1462311758426,85.61658486592432,8.527674406882083,0,Commercial Auto,9,1
34234.516400638284,12,2392.205805952855,64.97931140404374,5.992355997271438,1,Personal Auto,2,1
99442.94003008821,3,3906.728114298108,77.6391768355586,12.173473045197422,0,Personal Auto,22,1
48824.27704432331,1,220.31980176179536,84.62836112772322,10.522815583037149,1,Commercial Auto,8,1
67565.17520475446,3,2057.160410168681,98.70004083210966,5.371886203898116,0,Personal Auto,3,1
31568.02759230285,0,2829.00870222527,72.25429534755867,1.5995479497509857,1,Personal Auto,12,1
61504.735002081456,8,3410.2803619914826,77.71076426731307,7.156817071938312,0,Personal Auto,6,1
29616.03416119356,11,3645.5107841129097,66.50296974103446,1.5275021284030463,0,Commercial Auto,14,1
62544.23497563954,7,1558.8157566113453,80.73681103956363,8.70635511687874,0,Personal Auto,10,1
57358.278508729905,0,4796.419572366022,41.208972926034676,9.785581570367665,1,Personal Auto,15,1
63434.03635822737,8,3753.3035895073153,63.976269583530545,6.165395758544625,1,Commercial Auto,11,1
58571.731965694686,12,4500.291294186148,65.78024091063236,6.509743290559166,0,Commercial Auto,12,1
32220.362731730274,8,996.3739731717849,68.13376786108736,4.182970421017336,0,Personal Auto,15,1
15878.069139636786,6,1601.1191689197767,75.58643262222127,6.155510188776578,0,Personal Auto,3,0
48234.790251950515,8,4022.168407083758,69.96203839077097,5.548462545071501,0,Commercial Auto,24,1
25160.458962281806,14,4052.9612578600736,62.79140533467861,8.1286561609845,0,Commercial Auto,15,1
58417.20099025592,1,6464.64382343525,77.6496636284448,11.399014419510214,0,Personal Auto,7,1
20631.678082670685,4,5560.160174252044,72.70969818008722,10.803192942678441,0,Personal Auto,11,1
44740.865252177544,12,2968.5299284722714,56.34321497483785,13.206012459136558,0,Personal Auto,2,1
22858.20904050669,12,3972.2497550495054,59.72856758884254,3.4994750640610968,0,Personal Auto,21,1
37048.94332793369,12,4158.962251940607,28.55519709413525,8.226953697802408,0,Personal Auto,23,1
62522.83748136313,12,4559.686299820778,55.092496480048645,8.816686360640727,0,Personal Auto,17,1
38937.90046009498,10,3192.859603474388,84.83627056147463,7.120848525628207,0,Personal Auto,15,0
54217.00474642126,9,7021.50986350676,75.10214193512081,7.761014294931521,0,Personal Auto,22,1
28975.589157556966,9,4058.1768974104193,65.7529833465927,8.594041087465996,1,Personal Auto,5,1
9112.850059076138,12,1639.4962561271989,77.79913835663478,4.322448486647251,0,Personal Auto,4,1
