tenure_months,claim_frequency,monthly_premium,service_interactions,auto_bundle,home_bundle,payment_method,household_size,agent_visits,digital_engagement_score,churned
116,0,183.19432669989345,2,0,0,ACH,4,0,0.4962345292328149,0
10,0,154.45330847645914,1,0,1,ACH,4,0,0.8240455073466691,0
31,1,127.64919351513548,1,0,0,Invoice,5,0,0.5300495598549735,1
15,1,163.25382543846308,2,1,0,ACH,3,1,0.41132719362027664,0
43,0,172.69722385668572,2,0,0,ACH,3,0,0.6828260474285975,0
90,0,151.15858899508586,1,0,0,ACH,3,0,0.6018770878007271,0
70,0,136.85782606582487,1,1,0,ACH,5,0,0.4743487415184575,0
54,1,97.75507033217237,0,1,0,ACH,4,0,0.42430421144150665,0
25,1,164.0809842100425,2,0,0,Credit Card,5,0,0.2831701734574291,0
18,0,154.49617378485078,0,0,0,ACH,1,0,0.5734496604927518,0
91,1,105.6146660544497,4,1,0,ACH,5,1,0.612337611827195,0
62,0,147.03918429248532,1,1,1,Credit Card,4,0,0.1677242272358248,0
3,0,165.46040055865882,2,0,0,Credit Card,2,0,0.6798500136302551,0
36,1,140.86728896667387,3,0,0,Invoice,4,1,0.7168052062168075,0
81,1,167.2698195910642,0,0,0,Credit Card,4,0,0.12133323678852034,0
66,1,166.40882870592011,3,0,0,Invoice,1,0,0.09677068485447061,1
87,0,100.41647079467447,3,1,1,ACH,1,1,0.8171673964189959,0
89,1,135.18349393871702,0,0,1,Credit Card,1,0,0.7241269921212334,0
14,0,158.43019505857345,0,0,1,ACH,2,1,0.24990225737684268,0
102,2,171.21171316655875,1,1,0,ACH,3,1,0.5745204921400174,0
72,0,185.8163608212388,2,0,0,Invoice,2,0,0.6136977222650721,0
8,1,87.33614767255294,1,0,1,Invoice,3,1,0.4414910559425668,0
114,2,142.13153503625253,1,0,0,ACH,4,0,0.8047567411804645,0
71,1,165.27491318261428,1,0,0,Credit Card,3,0,0.5300428646065832,0
29,2,180.32552588871644,5,0,1,ACH,5,1,0.4430052367785669,0
118,1,194.04263187785048,1,0,1,ACH,5,0,0.6520675749561747,0
5,0,116.41907732876065,0,1,1,ACH,3,0,0.8208814233070446,0
55,1,133.05789270046986,3,0,0,ACH,1,0,0.609162730397241,0
5,1,112.88906168696728,2,0,0,ACH,5,0,0.5450826054921838,0
92,2,168.31426783519598,6,1,0,Credit Card,4,0,0.31236386707039815,0
93,3,104.88494728276976,2,0,0,Credit Card,3,0,0.46708855436661945,0
12,0,179.14929315587838,3,0,0,Invoice,5,2,0.8129118192583976,1
35,1,171.82484657320745,1,0,0,ACH,5,0,0.18005486472678195,0
104,1,158.5241069694089,1,1,0,Credit Card,5,2,0.7430825889351761,0
32,1,79.77534092944593,1,1,0,Credit Card,1,0,0.12187342413535536,0
70,1,124.01921035398777,0,0,1,ACH,4,0,0.8528844794810433,0
65,1,166.2767818316191,2,1,0,ACH,1,0,0.6167828053150216,0
106,0,102.10723821920699,5,0,0,Credit Card,2,0,0.5987990570467635,0
89,0,136.98279420101744,0,1,0,Invoice,5,0,0.2768064792827625,0
94,0,140.99254312885571,0,1,0,ACH,2,0,0.20881421485326226,0
11,0,170.4519341341368,1,0,1,ACH,2,0,0.39116255447809783,0
104,2,152.45665401404898,1,0,0,ACH,3,0,0.6370973630373361,0
54,2,152.2156493059263,2,0,1,ACH,2,0,0.9574884121919259,0
7,2,131.03451631354017,4,1,1,Invoice,4,0,0.8794278542182089,0
12,0,144.2381475719552,0,0,0,Invoice,3,0,0.6385068130471301,0
86,2,140.09880063599047,1,1,1,Invoice,1,0,0.7389175278144413,0
106,1,165.65257515814255,1,1,0,ACH,5,0,0.7627141226424188,0
24,0,138.75910764912047,2,1,1,ACH,1,0,0.5497037874596972,0
35,1,174.70251279293717,0,1,1,Credit Card,3,0,0.5499027323491479,0
32,1,93.7480414955548,0,0,0,ACH,5,2,0.3912922193754037,0
107,0,179.64534750313538,2,1,1,ACH,5,0,0.6208032102813331,0
39,1,139.02389306473532,4,0,0,ACH,2,1,0.5054688497401929,0
78,0,177.50307955931734,1,1,0,ACH,1,0,0.2729097492903501,0
71,0,146.5412747554713,2,0,0,Credit Card,4,0,0.69819718686584,0
49,1,169.39189589097643,1,0,0,ACH,1,0,0.490096517830669,0
75,1,188.3384953984956,3,1,0,Credit Card,5,0,0.826527635735002,0
25,2,127.63331890881582,1,0,1,Credit Card,5,1,0.15826319521404353,0
111,0,146.42594424108196,2,1,1,ACH,1,1,0.6862325547045535,0
109,0,139.01428952295606,2,1,0,ACH,4,0,0.40032474323023004,0
2,1,150.22429309041004,2,0,1,Credit Card,2,0,0.5266251394272468,0
58,2,96.04716482434512,1,0,1,ACH,5,0,0.49751374865761894,0
24,0,138.97166779529948,1,0,1,Invoice,5,1,0.6485154546157081,0
54,1,136.65728802909385,2,0,0,Invoice,2,0,0.6456814141610113,0
44,0,120.73759993788251,3,1,0,Credit Card,1,0,0.4699971324716535,0
105,0,138.27264286426941,1,1,0,Credit Card,2,0,0.6765831262497916,0
98,0,98.31622469392657,1,0,1,ACH,5,1,0.6139247095110643,0
35,0,185.4778415244174,1,0,1,Credit Card,4,0,0.30727492736554474,0
66,0,157.2836469873427,5,0,0,ACH,4,0,0.0670182862861424,1
47,0,199.87558416774536,2,1,1,ACH,2,0,0.29960971780844836,0
61,0,118.12384809981747,2,0,0,Credit Card,2,0,0.6871252568669721,0
108,0,109.43531031241932,1,0,1,Credit Card,2,0,0.7697508042246151,0
91,0,152.3866225529402,4,0,0,ACH,5,0,0.49347614303653115,0
7,0,94.57736580319566,1,0,0,Credit Card,1,1,0.11971322400931614,0
78,0,150.71257558464825,1,0,1,Invoice,3,1,0.6051510413897634,0
92,0,123.17136662532347,2,0,0,ACH,5,0,0.026765348730464964,0
35,2,134.09285640425898,1,0,1,Credit Card,5,0,0.5969057456954002,0
89,0,151.52782931496787,0,0,1,ACH,4,0,0.49498997317208066,0
11,0,145.35187826373127,0,0,0,ACH,5,0,0.9391848021560117,1
12,1,199.1770051362123,2,1,0,Invoice,1,0,0.0798688009073106,0
56,0,162.71714996789012,0,0,0,Credit Card,3,0,0.3866304387577928,0
50,1,105.69105030462379,3,0,0,ACH,5,0,0.4603133974263712,0
105,1,173.02770109594786,1,0,1,Credit Card,4,0,0.26038175708767725,0
99,0,104.27586764884289,3,0,0,Credit Card,3,0,0.3178369204909806,0
72,0,146.53013773327507,1,0,1,ACH,2,1,0.5232332451644574,0
65,0,106.99361403383317,1,0,0,ACH,5,0,0.20424645511876585,0
7,1,119.41560711001614,4,0,0,Credit Card,1,0,0.45051663274697307,1
23,0,182.89764361904935,3,0,0,ACH,1,0,0.5893146228434194,0
53,0,127.43542730805237,2,0,0,Credit Card,3,0,0.7186308265379144,0
51,0,124.84631895776242,5,1,1,ACH,5,1,0.27943404005730327,1
46,0,127.27211459532494,6,0,0,ACH,2,0,0.3546000302149846,0
60,0,134.6652278591739,0,1,0,Credit Card,3,0,0.9137151864861542,0
70,1,186.64826300672215,3,0,1,ACH,3,0,0.6909492315932271,0
47,1,108.96371482628757,4,1,0,Invoice,1,1,0.37941691742014494,0
70,0,107.25135957275998,2,0,0,ACH,1,0,0.2749327668762301,0
13,0,161.07264933499943,1,0,1,Invoice,1,0,0.31548712682744096,0
114,0,96.60665439047521,3,1,1,Credit Card,4,1,0.6280899360879167,0
62,1,133.032691439782,4,0,0,ACH,2,0,0.5045913774448861,0
41,0,177.40325726070185,1,0,0,Credit Card,3,0,0.0661173413933634,0
53,2,143.89196536996786,3,0,0,Credit Card,2,0,0.2291468007177515,0
49,0,129.62078832232686,2,0,0,ACH,1,0,0.8879043532001244,0
35,0,122.7837299932611,4,0,1,Credit Card,4,0,0.5222148184558478,0
74,0,116.65016152843901,2,0,0,ACH,1,0,0.15545267378933295,0
106,0,126.29145842977182,1,0,0,ACH,5,0,0.32179346350957116,0
106,0,147.82408658429762,2,0,0,Invoice,3,0,0.7738663176323443,0
20,1,180.63572313354481,3,0,0,Credit Card,2,0,0.7163893892625862,0
85,1,172.38825509853913,0,1,1,Credit Card,5,0,0.4815310453720141,0
90,0,126.97990534029073,2,1,0,ACH,1,3,0.8861786872529342,0
57,0,122.04501233541038,2,0,1,ACH,5,0,0.4833606672121348,0
82,2,164.31323225461378,2,1,0,ACH,5,0,0.4102577015972428,0
97,0,89.88192902507535,1,0,1,ACH,5,1,0.247973445862934,0
13,0,130.6610898756265,1,0,0,ACH,2,2,0.3626976193283109,0
58,0,134.019955216306,6,0,0,ACH,3,1,0.32761359504134113,0
4,0,110.7114722679951,6,0,1,ACH,2,1,0.23727151442218997,0
115,1,114.11624212721904,0,0,0,Invoice,5,0,0.34950621184392966,0
63,1,153.89188629025676,1,0,0,ACH,3,2,0.5339108106545396,0
34,1,94.53709524226971,1,1,1,ACH,1,0,0.9048741074148899,0
8,0,116.43688783811261,0,0,0,ACH,3,0,0.46180378555542273,1
16,0,124.29484059066462,0,0,0,ACH,1,1,0.5667682506567143,0
34,1,145.89195115103777,4,0,1,ACH,4,0,0.33236263365778884,0
99,0,102.81781020803884,2,0,1,Credit Card,1,0,0.8092045173885437,0
117,1,175.6093713526137,3,1,1,ACH,2,0,0.21689585171681514,0
36,0,134.26451674235813,2,0,1,ACH,1,0,0.15815667317650584,0
41,0,135.6597881748532,0,0,0,Invoice,1,0,0.6304403461371645,0
101,2,132.60460468998966,4,1,0,Credit Card,1,1,0.28263386573253185,0
12,0,123.37001400628024,0,1,1,Invoice,4,0,0.2922865945941934,0
73,0,114.24244160011928,4,0,0,Credit Card,3,0,0.832417390009469,0
72,0,177.25967894969358,1,0,1,Credit Card,4,0,0.38396893985940356,0
61,0,149.25339638767153,2,1,0,Credit Card,5,0,0.22213386694236248,0
100,0,139.96098724346984,5,0,0,ACH,4,0,0.16602974973202395,0
11,0,172.65785382166075,0,1,0,Invoice,4,0,0.4737042357148493,0
34,1,122.10292182575934,0,0,0,ACH,5,2,0.08251026332574321,0
94,0,161.77907235389938,1,0,0,ACH,3,0,0.8983057525641845,0
36,0,143.77598369823815,2,0,0,Credit Card,1,0,0.36903739680729003,0
8,0,116.7663558435698,2,1,0,Credit Card,1,0,0.7710160559375755,0
55,1,165.5561756864671,3,0,1,Credit Card,1,0,0.40336013136415255,0
115,0,98.81556381799338,2,0,0,Credit Card,4,0,0.6588252246985298,0
95,1,162.29112556842819,2,0,1,ACH,3,0,0.8822167388404493,0
105,0,116.84007375971424,0,0,0,Credit Card,4,1,0.5004700467560625,0
34,1,155.08017053393402,3,0,0,Credit Card,2,2,0.28102386982183414,1
37,1,183.80204497605132,0,1,1,Invoice,5,0,0.32758335986163234,0
19,0,159.7341039873439,4,1,0,ACH,5,0,0.592131220163742,0
16,0,125.10971095777589,3,1,0,ACH,3,1,0.6940022447565838,0
34,0,142.04451695081502,6,1,0,Credit Card,1,0,0.3619903653552966,0
106,2,132.00210055945203,1,1,1,ACH,2,0,0.3751346134721976,0
81,1,108.17586842583839,0,0,1,ACH,2,2,0.825242057601073,0
58,0,110.11029805788952,6,0,0,Invoice,2,0,0.6309795538941335,0
57,0,144.0869753258462,3,1,0,ACH,1,0,0.24060204221550668,0
15,1,158.6516253672004,2,1,0,Credit Card,3,0,0.09405219321356596,0
59,1,90.61382182210971,2,1,0,ACH,2,0,0.6510390279065712,0
60,0,140.58907274096168,1,0,0,Credit Card,2,0,0.32421587467740043,0
92,0,157.66266827711934,1,0,1,Credit Card,4,0,0.7607781180806582,0
30,0,145.90410770476606,0,0,0,ACH,5,0,0.5707288198060273,0
103,0,113.02599276738226,3,1,1,Credit Card,4,0,0.5546901619271141,0
49,1,173.18469088055608,3,1,0,Credit Card,1,0,0.8174631197981737,0
8,1,106.68679847013686,3,0,1,ACH,5,0,0.5137118778673064,0
77,2,161.69956048303186,3,0,0,ACH,4,0,0.1600403620900749,0
73,0,189.81118160426246,3,1,0,ACH,5,2,0.5581985405688233,0
109,1,82.28646139525043,1,1,1,ACH,2,1,0.4223637065929867,0
66,1,150.09673421794994,2,1,0,ACH,5,0,0.3932601971044566,0
96,1,151.73303416749147,2,1,0,ACH,3,0,0.6930310466807947,0
29,2,149.13650539549124,0,1,1,ACH,4,0,0.31328644014554147,1
20,1,119.79512282624935,0,0,1,Credit Card,3,0,0.41375036046357117,0
77,0,133.21996292219401,2,0,0,Invoice,2,1,0.7245999889867721,0
57,0,101.1941714128149,2,1,1,ACH,2,0,0.4902019961014873,0
95,0,146.28155456442178,3,1,1,ACH,4,0,0.36861865487961826,0
59,0,158.2086291919713,1,0,0,Credit Card,4,0,0.5787535736844027,0
95,0,122.72923732225794,1,0,0,Credit Card,3,1,0.9658077742744547,0
118,1,115.04383822589529,2,0,0,Invoice,4,0,0.42814931062901534,0
116,1,128.37732186156327,1,0,0,ACH,1,1,0.23777311991849845,0
11,0,142.0534226315589,1,1,0,ACH,3,0,0.24333389681817455,0
116,2,144.07747324385895,1,1,0,Credit Card,3,0,0.1231512941800515,0
61,0,139.20639819641025,3,0,0,Credit Card,3,0,0.1761238969392663,0
45,0,144.2772501963818,2,1,1,Invoice,2,0,0.9312975002456608,0
109,1,103.62726224407197,1,1,1,ACH,3,1,0.6784551186811273,0
21,2,61.81000150333075,2,0,0,Credit Card,5,0,0.6498172711492546,0
48,1,160.39116682557741,2,0,0,Credit Card,4,0,0.1633849761839488,0
100,1,184.08824473388452,9,1,1,ACH,4,0,0.856296430839792,0
32,1,100.46861818886384,2,0,0,Credit Card,1,2,0.26174970932333463,0
112,1,122.57786434551562,0,1,0,ACH,2,0,0.4617058834526766,0
67,0,151.01390313021625,2,1,0,Credit Card,1,0,0.78007124208979,0
61,1,170.2364566282062,3,0,0,ACH,5,0,0.7993051487134574,0
39,3,161.24623356452324,2,0,0,Credit Card,1,0,0.5116207432735107,0
15,1,179.77204498520524,4,0,0,Credit Card,4,1,0.4104024711118726,0
111,0,140.54999115113313,2,1,0,ACH,2,1,0.3282597792351486,0
1,2,154.32056236500475,2,0,0,Credit Card,4,0,0.39448473289132413,0
11,0,154.23686116824018,3,1,1,Invoice,3,0,0.5242516832848174,0
9,1,129.41025434122278,0,0,1,Credit Card,3,2,0.7812892231908923,1
25,0,177.47969875303892,5,0,0,ACH,3,0,0.4785041628705459,0
88,0,160.45107344318632,1,0,1,ACH,5,0,0.532588195409405,0
10,1,170.88826617248785,0,0,0,ACH,4,0,0.4300534121912705,0
18,1,130.62528501962794,3,1,1,Credit Card,2,0,0.6932696969148925,0
85,0,172.40248340916392,0,1,0,Credit Card,4,1,0.523128877267912,0
5,1,111.09501572307963,0,0,0,Credit Card,2,0,0.4748331471291086,0
35,0,153.65423569885368,2,0,0,Credit Card,4,0,0.5467022115906462,0
99,1,65.22604406522977,2,1,0,Credit Card,3,0,0.6653408465159707,0
108,1,112.39153680132662,2,0,1,Invoice,3,0,0.36313225742933697,0
59,1,163.71483867512757,1,1,1,Credit Card,2,0,0.8406289141611311,0
107,1,128.8106471048551,0,0,0,Credit Card,5,1,0.45021357714110355,0
106,1,147.14784751549985,1,1,1,Invoice,2,0,0.7501256437016091,0
112,0,94.37824911813321,1,0,0,Credit Card,1,1,0.21829498940413372,0
30,1,187.5150322998682,0,0,1,Credit Card,2,0,0.16517821190919954,0
31,1,159.5484516848847,1,0,0,ACH,3,0,0.5566916611304323,0
79,0,141.2664624616154,1,1,1,Credit Card,3,1,0.5710785168641477,0
1,0,154.2382298511318,2,1,0,ACH,2,0,0.8082724874879913,0
32,1,151.6549254874159,0,0,0,Credit Card,5,0,0.6685904389159941,0
47,0,183.59266810709653,1,0,0,ACH,5,0,0.3529956878822942,0
106,0,148.31392090534914,3,0,0,Credit Card,3,0,0.6271958388413008,0
115,1,98.79635246596244,1,0,1,ACH,2,0,0.6992093769707926,0
41,1,134.50606454416987,1,0,1,ACH,3,0,0.6126597480879652,0
91,2,179.7043210464939,5,1,0,ACH,3,2,0.4799315854760819,0
65,1,158.7285476286139,3,1,0,ACH,4,1,0.5983179932996423,0
8,0,129.65939592237032,3,0,1,Credit Card,4,1,0.5547677050728518,1
48,0,159.9220457240009,2,1,0,Credit Card,1,0,0.25583493506655947,0
84,1,145.42909032564498,3,0,0,ACH,3,0,0.7989970566884066,0
84,1,159.90027006630854,1,0,0,Credit Card,5,0,0.6906600992731634,0
110,0,95.44085985272224,3,0,0,ACH,1,0,0.67713077650657,0
75,0,115.65681944919787,3,0,1,ACH,4,0,0.45784820641954,0
116,0,161.56301283117494,1,0,0,Credit Card,2,1,0.7386302753498638,0
54,0,135.46986531944282,2,0,1,Credit Card,2,0,0.48977070338701817,0
86,0,152.3280894351993,0,0,1,ACH,3,0,0.6835956576700194,0
74,0,199.48667935402665,2,0,0,Credit Card,1,0,0.7916455592612578,0
103,0,132.8638408714737,1,1,1,Credit Card,2,0,0.7857700797425595,0
111,1,149.09608899112968,1,1,1,ACH,1,0,0.2957978311432338,0
101,1,125.66355935127774,1,1,1,ACH,3,0,0.648635657285695,0
114,0,123.67572996502125,0,0,0,Credit Card,2,0,0.10098044454695226,0
43,0,139.81637049402676,2,0,0,Credit Card,2,1,0.7928929213713836,0
119,0,99.39442357025669,8,0,0,Credit Card,4,0,0.598019254483777,1
12,1,80.28537544680003,3,0,1,ACH,5,0,0.6385813017977845,0
44,0,182.0529090866787,1,1,1,Invoice,5,1,0.5016240516408822,0
87,0,138.97274066773934,2,1,0,Invoice,2,0,0.6683782861833699,0
74,2,174.9649036522861,2,0,0,ACH,2,0,0.2741739967861235,0
17,1,145.5957815538181,2,0,0,Credit Card,2,1,0.17294070155374627,0
81,1,146.38079806639735,3,1,0,ACH,5,2,0.6718420018811212,0
46,1,161.67447003394517,2,1,0,Credit Card,4,0,0.4494420125751762,0
95,1,163.0706864553123,3,0,1,Credit Card,4,0,0.4414598002835607,0
119,0,106.73294925673461,1,0,1,Credit Card,5,0,0.6480425702643124,0
25,2,177.43252781927973,1,1,1,Credit Card,3,0,0.6200999031186281,0
67,0,113.5586223255491,2,1,0,Credit Card,5,0,0.29460480375354386,0
4,0,147.979094529319,2,0,0,Credit Card,5,1,0.8464303858862858,0
63,1,216.94388867647095,3,1,1,Credit Card,3,0,0.8598942855043656,0
101,0,144.37489039315642,2,1,0,ACH,3,0,0.6529364652457251,0
113,0,190.89188288879936,3,1,1,Credit Card,5,0,0.506547554172858,0
95,0,131.84056736355984,1,1,1,ACH,1,0,0.6820798345931192,0
34,1,160.02832433472648,1,0,1,Credit Card,4,0,0.5578458994279757,0
45,0,143.53189124498158,4,0,0,ACH,1,1,0.3103183270266343,1
119,2,154.27566634316796,3,1,0,ACH,2,0,0.14704359700862604,0
95,0,116.97574264884257,6,1,1,Credit Card,5,0,0.41111973675960245,0
109,0,115.12675545773077,2,1,1,Credit Card,3,0,0.5426499340859131,0
30,0,151.87053280942342,3,0,1,ACH,5,0,0.4724837343408952,0
44,2,96.23818885227901,4,0,1,Credit Card,2,0,0.7377382620637173,0
99,0,117.30527020172214,2,1,0,Invoice,2,0,0.2562976140242452,0
39,1,160.84674478344036,4,0,1,ACH,4,0,0.630596356910779,0
90,3,124.01281145231656,4,0,0,Credit Card,1,0,0.20795426931538466,0
16,0,116.0079579855446,0,1,1,Invoice,3,0,0.7326588284926112,0
8,0,109.58191524025108,2,0,0,ACH,1,0,0.27664825591073267,0
109,0,146.35646043997087,5,1,0,ACH,3,1,0.761442875883771,0
37,0,131.3840157968061,0,0,1,ACH,1,1,0.6410615674409125,0
23,1,146.43740152821277,2,0,1,Invoice,2,0,0.434767010668853,0
31,2,136.5392176792701,3,0,0,ACH,1,0,0.6170869068573588,0
2,0,196.2690583502661,1,1,0,Credit Card,4,0,0.822232317728051,1
91,0,129.26643470016805,1,0,0,ACH,4,0,0.6806489145986777,0
106,0,84.71013859899921,4,1,1,ACH,2,0,0.37069671176998115,0
3,2,145.45996631187523,1,0,0,ACH,2,1,0.5698424320526011,0
72,0,142.12240619329853,1,0,0,ACH,2,0,0.4844679778958361,0
44,2,146.63198820886043,2,0,1,ACH,3,0,0.32880508046055706,0
80,0,95.05517581256194,3,1,0,ACH,1,0,0.6416938062690394,0
84,0,175.19687324427258,2,0,0,Credit Card,4,0,0.6819220132208145,0
88,0,141.14015392744156,1,0,0,ACH,1,1,0.6337569441273889,1
6,1,140.80387953343478,3,0,1,ACH,1,0,0.7390926569971414,1
6,0,95.7430757350169,6,0,1,Credit Card,2,0,0.8943514579595686,0
113,0,155.90794220966,1,0,0,ACH,4,1,0.5003629996450447,0
11,0,140.1454400247325,2,0,1,Credit Card,2,0,0.5172232965682045,0
61,0,181.57966497324293,0,1,0,Credit Card,4,0,0.8905542666122251,0
60,1,129.9053733371409,2,0,0,ACH,3,0,0.4078945759866641,0
46,0,105.93090562323046,1,0,0,Invoice,1,1,0.3129492391714076,0
6,0,145.818763016961,3,0,0,Invoice,4,0,0.4840423363650418,0
20,0,115.35913986157114,2,0,1,Credit Card,5,0,0.535743564013588,0
61,1,154.20372575305842,1,1,1,Credit Card,2,0,0.7268478828886413,0
14,0,110.41529982493051,4,0,1,ACH,4,0,0.8257409535189317,0
88,2,138.29109008891257,5,1,1,Invoice,1,1,0.5719858482157664,0
103,1,135.43915887468714,1,0,0,Invoice,2,1,0.11044942585240004,0
79,0,141.0641143907804,3,1,0,Credit Card,4,0,0.5424229326104542,0
99,2,127.04152663229412,0,0,0,ACH,4,0,0.6807724324712672,0
74,1,118.38112887734836,4,1,0,Credit Card,4,0,0.7703648885952875,0
83,0,140.32692808864476,0,1,1,Credit Card,2,0,0.6408679081993863,0
6,1,125.14029391929898,3,1,0,Credit Card,5,0,0.7722329409457774,0
65,0,146.5185705963283,2,0,0,Credit Card,2,1,0.29211434048973584,0
29,0,134.12451990246575,3,1,1,ACH,3,3,0.6436259226257853,0
